"State","County","year","income"
"Pennsylvania","Northumberland",2017,40024
"Pennsylvania","Perry",2017,42789
"Pennsylvania","Philadelphia",2017,52629
"Pennsylvania","Pike",2017,45340
"Pennsylvania","Potter",2017,40149
"Pennsylvania","Schuylkill",2017,40585
"Pennsylvania","Snyder",2017,40322
"Pennsylvania","Somerset",2017,39845
"Pennsylvania","Sullivan",2017,43405
"Pennsylvania","Susquehanna",2017,42589
"Pennsylvania","Tioga",2017,39154
"Pennsylvania","Union",2017,39668
"Pennsylvania","Venango",2017,39572
"Pennsylvania","Warren",2017,40267
"Pennsylvania","Washington",2017,55749
"Pennsylvania","Wayne",2017,41630
"Pennsylvania","Westmoreland",2017,49062
"Pennsylvania","Wyoming",2017,42827
"Pennsylvania","York",2017,47835
"Rhode Island",NA,2017,52379
"Rhode Island","Bristol",2017,74445
"Rhode Island","Kent",2017,56928
"Rhode Island","Newport",2017,65072
"Rhode Island","Providence",2017,46164
"Rhode Island","Washington",2017,60848
"South Carolina",NA,2017,42081
"South Carolina","Abbeville",2017,32937
"South Carolina","Aiken",2017,40893
"South Carolina","Allendale",2017,31593
"South Carolina","Anderson",2017,38391
"South Carolina","Bamberg",2017,31915
"South Carolina","Barnwell",2017,32117
"South Carolina","Beaufort",2017,53766
"South Carolina","Berkeley",2017,38885
"South Carolina","Calhoun",2017,37199
"South Carolina","Charleston",2017,58588
"South Carolina","Cherokee",2017,31686
"South Carolina","Chester",2017,32650
"South Carolina","Chesterfield",2017,29480
"South Carolina","Clarendon",2017,31979
"South Carolina","Colleton",2017,34184
"South Carolina","Darlington",2017,35965
"South Carolina","Dillon",2017,27035
"South Carolina","Dorchester",2017,37282
"South Carolina","Edgefield",2017,35426
"South Carolina","Fairfield",2017,35558
"South Carolina","Florence",2017,39941
"South Carolina","Georgetown",2017,45167
"South Carolina","Greenville",2017,46922
"South Carolina","Greenwood",2017,36067
"South Carolina","Hampton",2017,31054
"South Carolina","Horry",2017,35971
"South Carolina","Jasper",2017,27920
"South Carolina","Kershaw",2017,40130
"South Carolina","Lancaster",2017,47281
"South Carolina","Laurens",2017,33422
"South Carolina","Lee",2017,31553
"South Carolina","Lexington",2017,45533
"South Carolina","McCormick",2017,36014
"South Carolina","Marion",2017,30135
"South Carolina","Marlboro",2017,29857
"South Carolina","Newberry",2017,36802
"South Carolina","Oconee",2017,41722
"South Carolina","Orangeburg",2017,32849
"South Carolina","Pickens",2017,36973
"South Carolina","Richland",2017,44250
"South Carolina","Saluda",2017,33625
"South Carolina","Spartanburg",2017,41783
"South Carolina","Sumter",2017,36978
"South Carolina","Union",2017,31618
"South Carolina","Williamsburg",2017,31437
"South Carolina","York",2017,44804
"South Dakota",NA,2017,49554
"South Dakota","Aurora",2017,42188
"South Dakota","Beadle",2017,46034
"South Dakota","Bennett",2017,28660
"South Dakota","Bon Homme",2017,35017
"South Dakota","Brookings",2017,43952
"South Dakota","Brown",2017,50189
"South Dakota","Brule",2017,42426
"South Dakota","Buffalo",2017,22737
"South Dakota","Butte",2017,36758
"South Dakota","Campbell",2017,44080
"South Dakota","Charles Mix",2017,39423
"South Dakota","Clark",2017,41859
"South Dakota","Clay",2017,36999
"South Dakota","Codington",2017,46732
"South Dakota","Corson",2017,26699
"South Dakota","Custer",2017,46334
"South Dakota","Davison",2017,48035
"South Dakota","Day",2017,42440
"South Dakota","Deuel",2017,48310
"South Dakota","Dewey",2017,35572
"South Dakota","Douglas",2017,53839
"South Dakota","Edmunds",2017,44492
"South Dakota","Fall River",2017,45055
"South Dakota","Faulk",2017,36548
"South Dakota","Grant",2017,51817
"South Dakota","Gregory",2017,45911
"South Dakota","Haakon",2017,46388
"South Dakota","Hamlin",2017,41278
"South Dakota","Hand",2017,46450
"South Dakota","Hanson",2017,62500
"South Dakota","Harding",2017,50483
"South Dakota","Hughes",2017,51341
"South Dakota","Hutchinson",2017,47139
"South Dakota","Hyde",2017,53192
"South Dakota","Jackson",2017,25153
"South Dakota","Jerauld",2017,49664
"South Dakota","Jones",2017,49127
"South Dakota","Kingsbury",2017,44774
"South Dakota","Lake",2017,51089
"South Dakota","Lawrence",2017,47991
"South Dakota","Lincoln",2017,65423
"South Dakota","Lyman",2017,39763
"South Dakota","McCook",2017,48903
"South Dakota","McPherson",2017,34336
"South Dakota","Marshall",2017,42075
"South Dakota","Meade",2017,41862
"South Dakota","Mellette",2017,27828
"South Dakota","Miner",2017,47041
"South Dakota","Minnehaha",2017,55037
"South Dakota","Moody",2017,46213
"South Dakota","Oglala Lakota",2017,23987
"South Dakota","Pennington",2017,49414
"South Dakota","Perkins",2017,44019
"South Dakota","Potter",2017,63212
"South Dakota","Roberts",2017,33352
"South Dakota","Sanborn",2017,45654
"South Dakota","Spink",2017,47123
"South Dakota","Stanley",2017,66251
"South Dakota","Sully",2017,64360
"South Dakota","Todd",2017,24450
"South Dakota","Tripp",2017,44446
"South Dakota","Turner",2017,59210
"South Dakota","Union",2017,103772
"South Dakota","Walworth",2017,43197
"South Dakota","Yankton",2017,47715
"South Dakota","Ziebach",2017,19879
"Tennessee",NA,2017,44950
"Tennessee","Anderson",2017,40106
"Tennessee","Bedford",2017,35799
"Tennessee","Benton",2017,32715
"Tennessee","Bledsoe",2017,25154
"Tennessee","Blount",2017,41190
"Tennessee","Bradley",2017,37766
"Tennessee","Campbell",2017,32569
"Tennessee","Cannon",2017,34664
"Tennessee","Carroll",2017,34777
"Tennessee","Carter",2017,33088
"Tennessee","Cheatham",2017,41769
"Tennessee","Chester",2017,32532
"Tennessee","Claiborne",2017,33910
"Tennessee","Clay",2017,30471
"Tennessee","Cocke",2017,30637
"Tennessee","Coffee",2017,37323
"Tennessee","Crockett",2017,34675
"Tennessee","Cumberland",2017,35518
"Tennessee","Davidson",2017,62876
"Tennessee","Decatur",2017,40812
"Tennessee","DeKalb",2017,38125
"Tennessee","Dickson",2017,38766
"Tennessee","Dyer",2017,38310
"Tennessee","Fayette",2017,52993
"Tennessee","Fentress",2017,31029
"Tennessee","Franklin",2017,37289
"Tennessee","Gibson",2017,37414
"Tennessee","Giles",2017,37842
"Tennessee","Grainger",2017,31892
"Tennessee","Greene",2017,38618
"Tennessee","Grundy",2017,29839
"Tennessee","Hamblen",2017,35134
"Tennessee","Hamilton",2017,49813
"Tennessee","Hancock",2017,25777
"Tennessee","Hardeman",2017,28288
"Tennessee","Hardin",2017,37778
"Tennessee","Hawkins",2017,32806
"Tennessee","Haywood",2017,30348
"Tennessee","Henderson",2017,34542
"Tennessee","Henry",2017,40561
"Tennessee","Hickman",2017,31401
"Tennessee","Houston",2017,32184
"Tennessee","Humphreys",2017,38135
"Tennessee","Jackson",2017,29939
"Tennessee","Jefferson",2017,34289
"Tennessee","Johnson",2017,31510
"Tennessee","Knox",2017,47574
"Tennessee","Lake",2017,22576
"Tennessee","Lauderdale",2017,27910
"Tennessee","Lawrence",2017,33873
"Tennessee","Lewis",2017,32996
"Tennessee","Lincoln",2017,39511
"Tennessee","Loudon",2017,46340
"Tennessee","McMinn",2017,34645
"Tennessee","McNairy",2017,31310
"Tennessee","Macon",2017,32787
"Tennessee","Madison",2017,40781
"Tennessee","Marion",2017,36950
"Tennessee","Marshall",2017,36075
"Tennessee","Maury",2017,40901
"Tennessee","Meigs",2017,32771
"Tennessee","Monroe",2017,31971
"Tennessee","Montgomery",2017,40461
"Tennessee","Moore",2017,39731
"Tennessee","Morgan",2017,28339
"Tennessee","Obion",2017,39042
"Tennessee","Overton",2017,32381
"Tennessee","Perry",2017,33301
"Tennessee","Pickett",2017,38598
"Tennessee","Polk",2017,32647
"Tennessee","Putnam",2017,38079
"Tennessee","Rhea",2017,32842
"Tennessee","Roane",2017,39241
"Tennessee","Robertson",2017,40211
"Tennessee","Rutherford",2017,39262
"Tennessee","Scott",2017,28106
"Tennessee","Sequatchie",2017,36474
"Tennessee","Sevier",2017,37910
"Tennessee","Shelby",2017,47338
"Tennessee","Smith",2017,36263
"Tennessee","Stewart",2017,39111
"Tennessee","Sullivan",2017,40810
"Tennessee","Sumner",2017,46465
"Tennessee","Tipton",2017,37085
"Tennessee","Trousdale",2017,28849
"Tennessee","Unicoi",2017,35836
"Tennessee","Union",2017,30516
"Tennessee","Van Buren",2017,30207
"Tennessee","Warren",2017,33253
"Tennessee","Washington",2017,41539
"Tennessee","Wayne",2017,27448
"Tennessee","Weakley",2017,36146
"Tennessee","White",2017,31628
"Tennessee","Williamson",2017,91001
"Tennessee","Wilson",2017,46989
"Texas",NA,2017,47929
"Texas","Anderson",2017,32547
"Texas","Andrews",2017,45092
"Texas","Angelina",2017,37004
"Texas","Aransas",2017,44891
"Texas","Archer",2017,47302
"Texas","Armstrong",2017,44118
"Texas","Atascosa",2017,35464
"Texas","Austin",2017,48552
"Texas","Bailey",2017,43956
"Texas","Bandera",2017,41696
"Texas","Bastrop",2017,34895
"Texas","Baylor",2017,39407
"Texas","Bee",2017,27543
"Texas","Bell",2017,41905
"Texas","Bexar",2017,43878
"Texas","Blanco",2017,49915
"Texas","Borden",2017,52707
"Texas","Bosque",2017,40266
"Texas","Bowie",2017,38758
"Texas","Brazoria",2017,45575
"Texas","Brazos",2017,37278
"Texas","Brewster",2017,42271
"Texas","Briscoe",2017,33565
"Texas","Brooks",2017,33258
"Texas","Brown",2017,37219
"Texas","Burleson",2017,40718
"Texas","Burnet",2017,44593
"Texas","Caldwell",2017,32083
"Texas","Calhoun",2017,36603
"Texas","Callahan",2017,37170
"Texas","Cameron",2017,27427
"Texas","Camp",2017,37235
"Texas","Carson",2017,42974
"Texas","Cass",2017,35274
"Texas","Castro",2017,50578
"Texas","Chambers",2017,52075
"Texas","Cherokee",2017,33534
"Texas","Childress",2017,28853
"Texas","Clay",2017,40793
"Texas","Cochran",2017,40119
"Texas","Coke",2017,39046
"Texas","Coleman",2017,38663
"Texas","Collin",2017,63468
"Texas","Collingsworth",2017,35124
"Texas","Colorado",2017,45012
"Texas","Comal",2017,56325
"Texas","Comanche",2017,39960
"Texas","Concho",2017,18998
"Texas","Cooke",2017,50624
"Texas","Coryell",2017,33142
"Texas","Cottle",2017,57757
"Texas","Crane",2017,42497
"Texas","Crockett",2017,38073
"Texas","Crosby",2017,30754
"Texas","Culberson",2017,47328
"Texas","Dallam",2017,53368
"Texas","Dallas",2017,55947
"Texas","Dawson",2017,35739
"Texas","Deaf Smith",2017,41626
"Texas","Delta",2017,34263
"Texas","Denton",2017,53763
"Texas","DeWitt",2017,51763
"Texas","Dickens",2017,31270
"Texas","Dimmit",2017,34316
"Texas","Donley",2017,42778
"Texas","Duval",2017,34884
"Texas","Eastland",2017,61573
"Texas","Ector",2017,42548
"Texas","Edwards",2017,32845
"Texas","Ellis",2017,42741
"Texas","El Paso",2017,34242
"Texas","Erath",2017,37707
"Texas","Falls",2017,31999
"Texas","Fannin",2017,36567
"Texas","Fayette",2017,50750
"Texas","Fisher",2017,35079
"Texas","Floyd",2017,36911
"Texas","Foard",2017,39486
"Texas","Fort Bend",2017,55217
"Texas","Franklin",2017,37675
"Texas","Freestone",2017,35528
"Texas","Frio",2017,27076
"Texas","Gaines",2017,35234
"Texas","Galveston",2017,49618
"Texas","Garza",2017,27844
"Texas","Gillespie",2017,57351
"Texas","Glasscock",2017,91960
"Texas","Goliad",2017,41448
"Texas","Gonzales",2017,41211
"Texas","Gray",2017,42217
"Texas","Grayson",2017,40662
"Texas","Gregg",2017,43101
"Texas","Grimes",2017,33946
"Texas","Guadalupe",2017,43161
"Texas","Hale",2017,30784
"Texas","Hall",2017,26903
"Texas","Hamilton",2017,57022
"Texas","Hansford",2017,61180
"Texas","Hardeman",2017,37991
"Texas","Hardin",2017,44273
"Texas","Harris",2017,53708
"Texas","Harrison",2017,39812
"Texas","Hartley",2017,64268
"Texas","Haskell",2017,33593
"Texas","Hays",2017,41539
"Texas","Hemphill",2017,55393
"Texas","Henderson",2017,37992
"Texas","Hidalgo",2017,25451
"Texas","Hill",2017,37228
"Texas","Hockley",2017,38165
"Texas","Hood",2017,48989
"Texas","Hopkins",2017,37630
"Texas","Houston",2017,35966
"Texas","Howard",2017,36824
"Texas","Hudspeth",2017,31643
"Texas","Hunt",2017,36753
"Texas","Hutchinson",2017,39702
"Texas","Irion",2017,63268
"Texas","Jack",2017,39458
"Texas","Jackson",2017,39122
"Texas","Jasper",2017,39391
"Texas","Jeff Davis",2017,39037
"Texas","Jefferson",2017,42223
"Texas","Jim Hogg",2017,29753
"Texas","Jim Wells",2017,38766
"Texas","Johnson",2017,40237
"Texas","Jones",2017,29605
"Texas","Karnes",2017,46427
"Texas","Kaufman",2017,41440
"Texas","Kendall",2017,81411
"Texas","Kenedy",2017,48206
"Texas","Kent",2017,47512
"Texas","Kerr",2017,47670
"Texas","Kimble",2017,40848
"Texas","King",2017,43682
"Texas","Kinney",2017,28883
"Texas","Kleberg",2017,37388
"Texas","Knox",2017,35560
"Texas","Lamar",2017,40213
"Texas","Lamb",2017,37320
"Texas","Lampasas",2017,48084
"Texas","La Salle",2017,34012
"Texas","Lavaca",2017,48444
"Texas","Lee",2017,44829
"Texas","Leon",2017,37335
"Texas","Liberty",2017,36112
"Texas","Limestone",2017,33679
"Texas","Lipscomb",2017,60405
"Texas","Live Oak",2017,33333
"Texas","Llano",2017,45617
"Texas","Loving",2017,50853
"Texas","Lubbock",2017,40717
"Texas","Lynn",2017,34432
"Texas","McCulloch",2017,36784
"Texas","McLennan",2017,39680
"Texas","McMullen",2017,68178
"Texas","Madison",2017,29391
"Texas","Marion",2017,35869
"Texas","Martin",2017,51647
"Texas","Mason",2017,43190
"Texas","Matagorda",2017,40088
"Texas","Maverick",2017,28590
"Texas","Medina",2017,37878
"Texas","Menard",2017,33800
"Texas","Midland",2017,110511
"Texas","Milam",2017,35117
"Texas","Mills",2017,36251
"Texas","Mitchell",2017,30799
"Texas","Montague",2017,39683
"Texas","Montgomery",2017,60783
"Texas","Moore",2017,40370
"Texas","Morris",2017,41091
"Texas","Motley",2017,28478
"Texas","Nacogdoches",2017,35922
"Texas","Navarro",2017,36495
"Texas","Newton",2017,32100
"Texas","Nolan",2017,40545
"Texas","Nueces",2017,42474
"Texas","Ochiltree",2017,53656
"Texas","Oldham",2017,47670
"Texas","Orange",2017,43217
"Texas","Palo Pinto",2017,37631
"Texas","Panola",2017,40093
"Texas","Parker",2017,51441
"Texas","Parmer",2017,47208
"Texas","Pecos",2017,34110
"Texas","Polk",2017,37969
"Texas","Potter",2017,41721
"Texas","Presidio",2017,39788
"Texas","Rains",2017,32763
"Texas","Randall",2017,46249
"Texas","Reagan",2017,42138
"Texas","Real",2017,33159
"Texas","Red River",2017,39187
"Texas","Reeves",2017,33617
"Texas","Refugio",2017,40243
"Texas","Roberts",2017,37902
"Texas","Robertson",2017,38039
"Texas","Rockwall",2017,58872
"Texas","Runnels",2017,38087
"Texas","Rusk",2017,34630
"Texas","Sabine",2017,33646
"Texas","San Augustine",2017,36961
"Texas","San Jacinto",2017,33448
"Texas","San Patricio",2017,41936
"Texas","San Saba",2017,36449
"Texas","Schleicher",2017,35685
"Texas","Scurry",2017,40083
"Texas","Shackelford",2017,108260
"Texas","Shelby",2017,38733
"Texas","Sherman",2017,63291
"Texas","Smith",2017,52034
"Texas","Somervell",2017,43767
"Texas","Starr",2017,25447
"Texas","Stephens",2017,36060
"Texas","Sterling",2017,53915
"Texas","Stonewall",2017,49890
"Texas","Sutton",2017,57984
"Texas","Swisher",2017,43685
"Texas","Tarrant",2017,48892
"Texas","Taylor",2017,42874
"Texas","Terrell",2017,44418
"Texas","Terry",2017,31760
"Texas","Throckmorton",2017,33231
"Texas","Titus",2017,33215
"Texas","Tom Green",2017,43536
"Texas","Travis",2017,63418
"Texas","Trinity",2017,33099
"Texas","Tyler",2017,31071
"Texas","Upshur",2017,34832
"Texas","Upton",2017,40889
"Texas","Uvalde",2017,37788
"Texas","Val Verde",2017,34655
"Texas","Van Zandt",2017,36756
"Texas","Victoria",2017,43635
"Texas","Walker",2017,26880
"Texas","Waller",2017,38663
"Texas","Ward",2017,42704
"Texas","Washington",2017,49737
"Texas","Webb",2017,30153
"Texas","Wharton",2017,40086
"Texas","Wheeler",2017,39820
"Texas","Wichita",2017,41049
"Texas","Wilbarger",2017,40141
"Texas","Willacy",2017,29508
"Texas","Williamson",2017,48308
"Texas","Wilson",2017,42643
"Texas","Winkler",2017,47719
"Texas","Wise",2017,42208
"Texas","Wood",2017,36996
"Texas","Yoakum",2017,39067
"Texas","Young",2017,47634
"Texas","Zapata",2017,26723
"Texas","Zavala",2017,27144
"Utah",NA,2017,44002
"Utah","Beaver",2017,32777
"Utah","Box Elder",2017,35800
"Utah","Cache",2017,37518
"Utah","Carbon",2017,36013
"Utah","Daggett",2017,38788
"Utah","Davis",2017,43882
"Utah","Duchesne",2017,35387
"Utah","Emery",2017,30630
"Utah","Garfield",2017,36486
"Utah","Grand",2017,50409
"Utah","Iron",2017,30840
"Utah","Juab",2017,34560
"Utah","Kane",2017,39099
"Utah","Millard",2017,35195
"Utah","Morgan",2017,49753
"Utah","Piute",2017,33200
"Utah","Rich",2017,34189
"Utah","Salt Lake",2017,49866
"Utah","San Juan",2017,25344
"Utah","Sanpete",2017,27821
"Utah","Sevier",2017,31954
"Utah","Summit",2017,123795
"Utah","Tooele",2017,35253
"Utah","Uintah",2017,30135
"Utah","Utah",2017,38880
"Utah","Wasatch",2017,50664
"Utah","Washington",2017,36809
"Utah","Wayne",2017,36512
"Utah","Weber",2017,39832
"Vermont",NA,2017,51976
"Vermont","Addison",2017,49834
"Vermont","Bennington",2017,51601
"Vermont","Caledonia",2017,39877
"Vermont","Chittenden",2017,58562
"Vermont","Essex",2017,35279
"Vermont","Franklin",2017,44824
"Vermont","Grand Isle",2017,57266
"Vermont","Lamoille",2017,51212
"Vermont","Orange",2017,45331
"Vermont","Orleans",2017,42121
"Vermont","Rutland",2017,49838
"Vermont","Washington",2017,57865
"Vermont","Windham",2017,48976
"Vermont","Windsor",2017,55418
"Virginia",NA,2017,55306
"Virginia","Accomack",2017,40715
"Virginia","Amelia",2017,43064
"Virginia","Amherst",2017,35527
"Virginia","Appomattox",2017,36727
"Virginia","Arlington",2017,90893
"Virginia","Bath",2017,60042
"Virginia","Bedford",2017,44602
"Virginia","Bland",2017,35331
"Virginia","Botetourt",2017,48228
"Virginia","Brunswick",2017,31653
"Virginia","Buchanan",2017,34449
"Virginia","Buckingham",2017,29450
"Virginia","Caroline",2017,40604
"Virginia","Charles City",2017,43500
"Virginia","Charlotte",2017,34509
"Virginia","Chesterfield",2017,52024
"Virginia","Clarke",2017,63517
"Virginia","Craig",2017,36710
"Virginia","Culpeper",2017,44445
"Virginia","Cumberland",2017,37457
"Virginia","Dickenson",2017,31026
"Virginia","Essex",2017,40721
"Virginia","Fauquier",2017,67525
"Virginia","Floyd",2017,36744
"Virginia","Fluvanna",2017,42829
"Virginia","Franklin",2017,39004
"Virginia","Giles",2017,38194
"Virginia","Gloucester",2017,48145
"Virginia","Goochland",2017,96584
"Virginia","Grayson",2017,31518
"Virginia","Greene",2017,42446
"Virginia","Halifax",2017,35571
"Virginia","Hanover",2017,58166
"Virginia","Henrico",2017,64355
"Virginia","Highland",2017,43308
"Virginia","Isle of Wight",2017,53048
"Virginia","King and Queen",2017,41480
"Virginia","King George",2017,51051
"Virginia","King William",2017,45135
"Virginia","Lancaster",2017,56871
"Virginia","Lee",2017,29135
"Virginia","Loudoun",2017,74878
"Virginia","Louisa",2017,41125
"Virginia","Lunenburg",2017,32208
"Virginia","Madison",2017,46555
"Virginia","Mathews",2017,53624
"Virginia","Mecklenburg",2017,35764
"Virginia","Middlesex",2017,49250
"Virginia","Nelson",2017,48296
"Virginia","New Kent",2017,68728
"Virginia","Northampton",2017,45890
"Virginia","Northumberland",2017,49102
"Virginia","Nottoway",2017,33522
"Virginia","Orange",2017,46906
"Virginia","Page",2017,37451
"Virginia","Patrick",2017,32885
"Virginia","Powhatan",2017,54715
"Virginia","Prince Edward",2017,30979
"Virginia","Pulaski",2017,38384
"Virginia","Rappahannock",2017,61609
"Virginia","Richmond",2017,35508
"Virginia","Russell",2017,32004
"Virginia","Scott",2017,32258
"Virginia","Shenandoah",2017,42958
"Virginia","Smyth",2017,35729
"Virginia","Stafford",2017,52940
"Virginia","Surry",2017,42826
"Virginia","Sussex",2017,30082
